sim_time,speed_m_s
25.840508,2.555473
25.877668,2.571890
25.910427,2.611717
25.951169,2.601355
25.984799,2.619695
26.016278,2.630087
26.054469,2.649257
26.087575,2.640717
26.121428,2.668055
26.153080,2.672217
26.187987,2.680284
26.222498,2.700952
26.253829,2.706194
26.288454,2.722459
26.321652,2.721849
26.358225,2.741507
26.388724,2.738050
26.424471,2.746681
26.456389,2.760891
26.489474,2.780776
26.523224,2.782986
26.559187,2.774253
26.591047,2.769637
26.624730,2.761766
26.659497,2.728043
26.689800,2.704621
26.725246,2.660894
26.759222,2.648051
26.790028,2.605125
26.829115,2.575489
26.862674,2.553832
26.897648,2.515802
26.927635,2.471518
26.966858,2.440400
26.995779,2.408086
27.032993,2.363876
27.064690,2.322916
27.101005,2.290501
27.133484,2.227301
27.168801,2.199340
27.201581,2.160402
27.233605,2.121968
27.266985,2.075575
27.299306,2.038759
27.335715,2.010198
27.367143,1.966353
27.401341,1.929069
27.433090,1.890854
27.467867,1.845095
27.498141,1.813056
27.530621,1.779705
27.565970,1.752147
27.600386,1.729163
27.630194,1.707831
27.664827,1.680457
27.699884,1.649058
27.734756,1.634655
27.768734,1.596670
27.799164,1.579917
27.831822,1.572082
27.866662,1.572519
27.897585,1.543052
27.931265,1.530249
27.965219,1.512348
27.998348,1.501158
28.032560,1.465598
28.067915,1.452818
28.101697,1.445105
28.135068,1.439156
28.168156,1.435254
28.200333,1.420255
28.232940,1.402954
28.269786,1.388915
28.302732,1.377022
28.333033,1.375333
28.367756,1.371475
28.403253,1.376666
28.436970,1.361088
28.469911,1.377369
28.503926,1.365691
28.539158,1.374318
28.573566,1.366106
28.607250,1.376284
28.639997,1.368539
28.671362,1.405655
28.706108,1.384323
28.738257,1.384084
28.770633,1.437674
28.807544,1.416483
28.841388,1.420300
28.873592,1.436512
28.909238,1.456862
28.940838,1.483603
28.972905,1.465002
29.007663,1.519242
29.043988,1.501903
29.074225,1.541581
29.110634,1.536072
29.144740,1.564690
29.174878,1.569044
29.207727,1.576444
29.245370,1.592579
29.283151,1.578701
29.314878,1.589903
29.346940,1.611695
29.384071,1.612068
29.414960,1.645571
29.451779,1.630329
29.486180,1.663624
29.518523,1.649484
29.552836,1.661058
29.582947,1.654975
29.617139,1.641676
29.653054,1.654694
29.684916,1.684409
29.718887,1.660625
29.749861,1.673985
29.785126,1.666052
29.816784,1.658451
29.849384,1.668182
29.882907,1.638683
29.917290,1.669329
29.949837,1.635397
29.984429,1.628950
30.016092,1.639103
30.049631,1.623257
30.085227,1.606317
30.121911,1.598594
30.151793,1.588791
30.186897,1.583436
30.218004,1.555780
30.251738,1.529326
30.285072,1.520271
30.318520,1.550436
30.351162,1.538197
30.384211,1.524886
30.419972,1.511060
30.450705,1.489201
30.485593,1.486186
30.519012,1.473564
30.550539,1.476057
30.585904,1.468695
30.616521,1.470773
30.651996,1.468920
30.684538,1.470077
30.719370,1.500410
30.750036,1.518729
